,stid,lat,lon,elev,NAME,STATE,id,DCP Info,Field Maint,Maint Cont
206,TT376,43.565,-116.20833,862.5840000000001,PRAWS 9,ID,47938,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Project RAWS
207,TS301,40.43233,-111.63819,2241.1944000000003,UIF-1 PORTABLE,UT,11220,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
208,TT020,43.565,-116.20833,873.2520000000001,IRAWS 21,ID,30875,,,
209,TT022,43.565,-116.20833,873.2520000000001,IRAWS 23,ID,30877,,,
210,TT023,43.565,-116.20833,873.2520000000001,IRAWS 24,ID,30878,,,
211,TT377,43.565,-116.20833,862.5840000000001,PRAWS 10,ID,47939,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Project RAWS
212,TT028,43.565,-116.20833,873.2520000000001,IRAWS 25,ID,30928,,,
213,TT029,43.565,-116.20833,873.2520000000001,IRAWS 26,ID,30929,,,
214,TT030,36.25791,-112.0032,2514.2952,IRAWS 27 (POINT IMPERIAL),AZ,30930,,,
215,TT031,43.565,-116.20833,873.2520000000001,IRAWS 28,ID,30931,,,
216,BLIC1,43.565,-116.20833,873.2520000000001,IRAWS 29,ID,30936,,,
217,TS815,45.31338,-115.81581,2168.0424000000003,KELLY RIDGE,ID,24418,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Modified BLM
218,TS302,40.40065,-111.13434,3016.9104,WCF-1 PORTABLE,UT,11221,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
219,TT021,43.565,-116.20833,873.2520000000001,IRAWS 22,ID,30876,,,
220,TT036,43.565,-116.20833,873.2520000000001,IRAWS 30,ID,30937,,,
221,BOFC1,43.565,-116.20833,873.2520000000001,IRAWS 31,ID,30938,,,
222,ANBC1,43.565,-116.20833,873.2520000000001,IRAWS 32,ID,30939,,,
223,TT625,36.20917,-118.83442,621.792,PORTABLE 41,CA,116106,Forest Technology System - F6 (F6),State and Private Forestry,FTS AOM
224,BGHC1,43.565,-116.20833,873.2520000000001,IRAWS 33,ID,30940,,,
225,TS828,39.39389,-112.79111,2460.3456,BOOM BOOM QD,UT,25454,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
226,BSNC1,37.37842,-119.62953,968.0448,BATTERSON,CA,3215,Forest Technology System - F6 (F6),Bureau of Land Management - Carson City,Full BLM
227,HFNC1,43.565,-116.20833,873.2520000000001,IRAWS 36,ID,30943,,,
228,COXC1,43.56504,-116.2086,884.2248000000001,IRAWS 37,ID,30944,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Incident RAWS
229,CWSC1,38.5574,-111.9797,2860.8528,IRAWS 38 (KOOSHAREM),UT,30945,,,
230,TT367,44.4323,-116.06585,1737.3600000000001,PRAWS 1,ID,47851,,,
231,LRVC1,43.565,-116.20833,862.5840000000001,PRAWS 3,ID,47853,,,
232,TT213,43.565,-116.20833,873.2520000000001,WINTER RIM PORTABLE,ID,40538,,,
233,TR463,45.37745,-111.96487,2046.7320000000002,BUTTE PORTABLE #2,MT,3790,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
234,TT539,43.56506,-116.2086,859.2312000000001,RAWS TRN F6 QD1 (WX TEST),ID,75398,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,
235,LIB19,38.9218,-119.97072,1906.8288,MEY3500-STPD OFFICE,CA,156244,,,
236,THHC1,36.33472,-112.2607,2482.9008000000003,IRAWS 39 (SWAMP RIDGE),AZ,30946,,,
237,TT046,36.59095,-111.9907,1658.112,IRAWS 40 (HOUSE ROCK),AZ,30947,,,
238,TT047,43.565,-116.20833,873.2520000000001,IRAWS 41,ID,30948,,,
239,MCFC1,37.4094,-119.76789,950.3664,METCALF GAP,CA,1861,Forest Technology System - F6 (F6),State and Private Forestry,FTS AOM
240,TT049,38.50125,-112.12961,2660.904,IRAWS 43 (ANDERSONCANYON),UT,30950,,,
241,TT053,38.5316,-111.8983,2307.9456,IRAWS 47  (CHRIS SPRINGS),UT,30954,,,
242,TS808,38.33455,-112.39677,2950.464,FISHLAKE D3 PT #3,UT,24975,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
243,TT169,38.8335,-111.43532,2560.32,FISHLAKE D4 PT #5,UT,34526,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
244,TT430,43.565,-116.20833,862.5840000000001,IRAWS 51,ID,61770,,,
245,TT048,43.565,-116.20833,862.5840000000001,IRAWS 42,ID,30949,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Incident RAWS
246,TT050,38.74603,-111.94231,2123.8464,IRAWS 44 (BEAR RIDGE),UT,30951,,,
247,TT431,43.565,-116.20833,873.2520000000001,IRAWS 52,ID,61772,,,
248,TR138,39.10353,-119.89581,2162.8608,H-T PORTABLE #2,NV,3265,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
249,TS495,45.92803,-114.22325,1676.4,BITTERROOT QD#2 - PORT,MT,13742,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
250,YNWC1,37.73003,-119.61131,1107.3384,YNP PORTABLE,CA,31436,Forest Technology System - F6 (F6),National Park Service,Depot BLM
251,TT434,44.57316,-116.1749,2050.0848,IRAWS 55 (FOUR CORNERS),ID,61778,,,
252,TT370,43.565,-116.20833,862.5840000000001,PRAWS 4,ID,47854,,,
253,TR255,44.08453,-115.58489,1370.6856,BOISE PORTABLE 2,ID,3377,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
254,TS715,37.64114,-112.66445,2623.1088,DIXIE PORTABLE #2,UT,21877,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
255,TT373,43.565,-116.20833,873.2520000000001,PRAWS 6,ID,47935,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Project RAWS
256,TT767,44.65733,-118.57055,1552.0416,MALHEUR PORTABLE 1,OR,199787,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
257,TT768,44.19097,-118.40331,1659.6360000000002,MALHEUR PORTABLE 2,OR,199788,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
258,OLSI1,44.17705,-116.29036,932.0784000000001,NRAWS 17 (OLA SCHOOL),ID,41305,Vaisala - 555 (H555),National Weather Service,
259,QPIA3,35.42578,-111.73789,2431.3896,COCONINO MICRO #5,AZ,8819,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
260,TS748,37.16177,-119.19977,2301.2400000000002,SNF01 PORTABLE,CA,23659,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
261,TT240,43.69492,-115.86735,1602.9432000000002,BOISE PORTABLE 4,ID,40539,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
262,TR123,38.9491,-111.34113,2606.6496,MANTI - PORTABLE #3,UT,3251,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
263,TR337,39.3495,-111.47882,2760.2688000000003,MANTI - PORTABLE #1,UT,3459,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
264,TT336,38.89722,-119.96861,1923.288,TMU PORTABLE 02,CA,46993,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
265,TS395,44.68405,-116.88228,1522.476,PAYETTE PORTABLE #3,ID,13361,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
266,TR257,42.23289,-113.71175,2223.516,SAWTOOTH PORTABLE #1,ID,3379,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
267,TS577,37.73057,-112.2352,2401.2144000000003,DIXIE PORTABLE #3,UT,14794,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
268,TS682,38.19583,-112.51278,2356.1040000000003,FISHLAKE SO PT #6,UT,21600,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
269,TR491,35.91457,-111.90671,2229.3072,KAIBAB-TUS MICRO #2,AZ,3989,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
270,TT380,43.565,-116.20833,862.5840000000001,PRAWS 13,ID,47942,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Project RAWS
271,TT381,43.565,-116.20833,862.5840000000001,PRAWS 14,ID,47943,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Project RAWS
272,TT632,42.3295,-111.61245,2051.9136000000003,C-T PORTABLE 1,ID,152696,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
273,NV032,36.42632,-115.42981,951.5856,CORN CREEK,NV,171984,,,
274,RRCC2,43.565,-116.20833,862.5840000000001,PRAWS 2,ID,47852,,,
275,TS037,36.55469,-118.14481,1677.6192,INF05 PORTABLE,CA,8241,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
276,OVDC1,37.69627,-118.94312,2331.7200000000003,OVD QD #1,CA,34523,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
277,TS042,37.5665,-118.68521,2212.848,INF04 PORTABLE,CA,8246,,,
278,TR369,45.53108,-111.02017,1964.7408,GNF WEST ZONE-PORTABLE,MT,3579,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
279,TT378,43.565,-116.20833,873.2520000000001,PRAWS 11,ID,47940,,,
280,TR490,36.1925,-111.9455,2545.08,KAIBAB-NK MICRO #1,AZ,3988,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
281,NV020,38.7482,-119.53656,1730.3496,NORTH TOPAZ LAKE,NV,142992,,,
282,NV021,38.92584,-119.77951,1438.6560000000002,SW GARDNERVILLE (HWY 88),NV,143021,,,
283,NV065,38.91008,-119.83084,1465.7832,SHERIDAN,NV,175876,,,
284,NV019,39.00558,-119.8475,1475.5368,GENOA,NV,142944,,,
285,NV022,38.98618,-119.8336,1426.7688,SOUTH GENOA (WALLEYS HOT SPRINGS),NV,143022,,,
286,NV005,39.29675,-119.76328,1594.4088000000002,NEW WASHOE CITY,NV,125716,,,
287,NV006,39.27412,-119.84138,1541.3736000000001,FRANKTOWN CREEK,NV,125717,,,
288,POUC1,38.03242,-119.93014,2010.4608,STF02 PORTABLE,CA,8238,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
289,NV004,39.3769,-119.64832,1877.2632,VIRGINIA HIGHLANDS,NV,125715,,,
290,NV027,38.96553,-119.88718,2281.4280000000003,SOUTH DAGGETT PASS (RIDGE),NV,146586,,,
291,NV049,40.75711,-115.77716,1848.9168000000002,SOUTH ELKO,NV,174439,,,
292,NV011,39.50125,-119.92095,1545.6408000000001,WEST RENO (MOGUL),NV,139788,,,
293,TT803,45.85658,-116.46889,1373.4288000000001,JOSEPH PLAINS,ID,218454,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Modified BLM
294,TT181,38.67642,-111.51439,2969.0568000000003,FISHLAKE D2 PT #2,UT,34793,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
295,TT437,45.42421,-112.0006,2227.4784,IRAWS 58 (HARRIS CREEK),MT,61781,,,
296,TT438,45.57749,-111.9897,2494.1784000000002,IRAWS 59 (WILLOW CREEK),MT,61782,,,
297,NV003,39.47873,-119.85927,1617.8784,CAUGHLIN (HUNTER LAKE TRAIL),NV,125714,,,
298,NV023,38.9927,-119.94072,1979.3712,ZEPHYR COVE,NV,143027,,,
299,NV024,38.97121,-119.91328,2070.2016000000003,KINGSBURY GRADE,NV,143028,,,
300,TS174,44.68417,-116.88222,1514.5512,PAYETTE PORTABLE #2,ID,9209,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
301,NV001,39.24012,-119.94581,1897.9896,INCLINE VILLAGE (LAKESHORE BLVD),NV,125712,,,
302,NV026,39.09195,-119.93926,1912.3152,GLENBROOK,NV,143852,,,
303,TT011,43.565,-116.20833,873.2520000000001,IRAWS 14,ID,30671,,,
304,TT633,42.12172,-112.6983,1455.7248000000002,C-T PORTABLE 2,ID,152697,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
305,TR256,43.59645,-114.71713,2424.3792000000003,SAWTOOTH PORTABLE #2,ID,3378,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
306,TR427,40.05344,-111.02819,2920.8984,ASHLEY #1 PORTABLE,UT,3753,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
307,BDLM8,45.10758,-112.0345,1965.0456000000001,BEAVERHEAD DEERLODGE QD#2,MT,23843,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
308,TT772,45.86031,-114.20311,1529.7912000000001,BITTERROOT QD#4 - PORT,MT,199802,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
309,TT635,44.56942,-111.33587,1970.5320000000002,C-T PORTABLE 4,ID,152699,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
310,TT646,37.47683,-119.58833,1911.096,SNF02 PORTABLE,CA,155290,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
311,TR162,37.18271,-119.26817,1386.8400000000001,SNF03 PORTABLE,CA,3288,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
312,TS304,40.33683,-115.47208,2023.872,H-T PORTABLE #4,NV,11223,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
313,HTRC1,36.5625,-117.47361,2097.024,HUNTER MOUNTAIN,CA,1817,Forest Technology System - F6 (F6),National Park Service,Depot BLM
314,TT006,43.565,-116.20833,862.5840000000001,RAWS TRAINING FTS 12S QD,ID,30550,Forest Technology System - FWS12S (F12S),Bureau of Land Management - Boise,
315,TR492,35.23862,-112.21681,2097.6336,KAIBAB-SK MICRO #3,AZ,3990,Forest Technology System - F6 (F6),United States Forest Service,Portable Return BLM
316,NV008,36.07019,-115.016,502.6152,NORTH HENDERSON,NV,125732,,,
317,NV007,36.25747,-115.64391,2311.2984,MT CHARLESTON,NV,125718,,,
318,NV029,35.13344,-114.61569,198.12,LAUGHLIN,NV,150342,,,
319,NV044,39.29838,-119.64703,1879.092,VIRGINIA CITY,NV,174296,,,
320,NV045,39.30879,-119.55687,1362.7608,SIX MILE CANYON,NV,174300,,,
321,NV002,39.22727,-119.84814,1686.7632,MUSGROVE CREEK,NV,125713,,,
322,NV016,39.34508,-119.85616,2188.1592,MT ROSE HIGHWAY,NV,141627,,,
323,OTECS,44.16983,-118.98747,1428.2928000000002,OTEC SENECA,OR,239979,,,
324,LIB25,38.81995,-119.7795,1525.8288,MULLER1296-EMIGRANT TRAIL,CA,157425,,,
325,LIB08,38.89062,-119.95965,1979.9808,111LINE-COLUMBINE TRAIL,CA,92384,,,
326,TS763,37.69919,-112.3595,2156.1552,COLOR COUNTRY QD #1,UT,24096,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Portable Return BLM
327,TT852,45.37404,-111.96432,2041.8552000000002,MT DNRC PORTABLE #2,MT,238976,Forest Technology System - F6 (F6),Bureau of Land Management - Boise,Warranty
